OUT,Taxonomy,WYCO_0923_05_PR_D1_B_C01_XT,WYCO_0923_05_PR_D1_B_C04_XT,WYCO_0923_05_PR_D2_B_C04_XT,WYCO_0923_05_PR_D3_B_C04_XT,WYCO_0923_05_PR_D1_B_C05_XT,WYCO_0923_05_PR_D2_B_C05_XT,WYCO_0923_05_PR_D3_B_C05_XT,WYCO_0923_06_PR_D1_B_C01_XT,WYCO_0923_06_PR_D2_B_C01_XT,WYCO_0923_06_PR_D3_B_C01_XT,WYCO_0923_06_PR_D1_B_C02_XT,WYCO_0923_05_PR_D2_B_C01_XT,WYCO_0923_06_PR_D2_B_C02_XT,WYCO_0923_06_PR_D3_B_C02_XT,WYCO_0923_06_PR_D1_B_C03_XT,WYCO_0923_06_PR_D2_B_C03_XT,WYCO_0923_06_PR_D3_B_C03_XT,WYCO_0923_06_PR_D1_B_C04_XT,WYCO_0923_06_PR_D2_B_C04_XT,WYCO_0923_06_PR_D3_B_C04_XT,WYCO_0923_06_PR_D1_B_C05_XT,WYCO_0923_06_PR_D3_B_C05_XT,WYCO_0923_05_PR_D3_B_C01_XT,WYCO_0923_06_PR_D2_B_C05_XT,WYCO_0923_013_AD_D3_B_C01_XT,WYCO_0923_013_AD_D1_B_C01_XT,WYCO_0923_013_AD_D2_B_C01_XT,WYCO_0923_013_AD_D3_B_C02_XT,WYCO_0923_013_AD_D1_B_C02_XT,WYCO_0923_013_AD_D2_B_C02_XT,WYCO_0923_013_AD_D1_B_C03_XT,WYCO_0923_013_AD_D2_B_C03_XT,WYCO_0923_05_PR_D1_B_C02_XT,WYCO_0923_013_AD_D3_B_C04_XT,WYCO_0923_013_AD_D1_B_C04_XT,WYCO_0923_013_AD_D2_B_C04_XT,WYCO_0923_013_AD_D3_B_C05_XT,WYCO_0923_013_AD_D1_B_C05_XT,WYCO_0923_013_AD_D2_B_C05_XT,WYCO_0923_015_AD_D3_B_C01_XT,WYCO_0923_015_AD_D1_B_C01_XT,WYCO_0923_015_AD_D2_B_C01_XT,WYCO_0923_015_AD_D3_B_C02_XT,WYCO_0923_05_PR_D2_B_C02_XT,WYCO_0923_015_AD_D1_B_C02_XT,WYCO_0923_015_AD_D2_B_C02_XT,WYCO_0923_015_AD_D3_B_C03_XT,WYCO_0923_015_AD_D1_B_C03_XT,WYCO_0923_015_AD_D2_B_C03_XT,WYCO_0923_015_AD_D3_B_C04_XT,WYCO_0923_015_AD_D1_B_C04_XT,WYCO_0923_015_AD_D2_B_C04_XT,WYCO_0923_015_AD_D2_B_C05_XT,WYCO_0923_015_AD_D3_B_C05_XT,WYCO_0923_05_PR_D3_B_C02_XT,WYCO_0923_015_AD_D1_B_C05_XT,WYCO_0923_016_AD_D2_B_C01_XT,WYCO_0923_016_AD_D3_B_C01_XT,WYCO_0923_016_AD_D1_B_C01_XT,WYCO_0923_016_AD_D2_B_C02_XT,WYCO_0923_016_AD_D3_B_C02_XT,WYCO_0923_016_AD_D1_B_C02_XT,WYCO_0923_016_AD_D2_B_C03_XT,WYCO_0923_016_AD_D3_B_C03_XT,WYCO_0923_016_AD_D1_B_C03_XT,WYCO_0923_05_PR_D1_B_C03_XT,WYCO_0923_016_AD_D2_B_C04_XT,WYCO_0923_016_AD_D3_B_C04_XT,WYCO_0923_016_AD_D1_B_C04_XT,WYCO_0923_016_AD_D2_B_C05_XT,WYCO_0923_016_AD_D3_B_C05_XT,WYCO_0923_016_AD_D1_B_C05_XT,WYCO_0923_019_PR_D2_B_C01_XT,WYCO_0923_019_PR_D3_B_C01_XT,WYCO_0923_019_PR_D1_B_C01_XT,WYCO_0923_019_PR_D2_B_C02_XT,WYCO_0923_05_PR_D2_B_C03_XT,WYCO_0923_019_PR_D1_B_C02_XT,WYCO_0923_019_PR_D2_B_C03_XT,WYCO_0923_019_PR_D3_B_C03_XT,WYCO_0923_019_PR_D1_B_C03_XT,WYCO_0923_019_PR_D1_B_C04_XT,WYCO_0923_019_PR_D2_B_C04_XT,WYCO_0923_019_PR_D3_B_C04_XT,WYCO_0923_019_PR_D1_B_C05_XT,WYCO_0923_019_PR_D2_B_C05_XT,WYCO_0923_05_PR_D3_B_C03_XT,WYCO_0923_019_PR_D3_B_C05_XT
0e7a92c8cca12fb1b770ba9a986ae326,k__Fungi;p__Basidiomycota;c__Agaricomycotina_cls_Incertae_sedis;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycotina_cls_Incertae_sedis_sp,37,22,282,450,0,47,0,0,0,0,0,16,135,438,0,0,27,0,254,1088,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,23,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0
509fcca74a12aee3bd8bebd317f436be,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,24,0,66,0,0,0,0,0,0,0,0,0,224,347,148,244,50,0,373,216,0,0,77,0,0,337,0,0,0,0,0,0,142,9,0,23,259,0,0,0,61,0,0,649,79,0,0,0,0,0,0,0,65,152,0,0,22,0,76,0,0,0,0,0,0,0,87,18,0,374,245,0,14
7555198f95ee97acfc4715e381c6090d,k__Fungi;p__Basidiomycota;c__Agaricomycetes,95,48,204,103,0,0,0,75,0,0,0,621,0,0,0,0,0,0,0,0,0,42,511,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,763,0,20,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,656,0,0,0,0,0,0,38,216,0,0
02867682920f42a8ce91aec1aebf3c70,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Crepidotaceae;g__Simocybe;s__Simocybe_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,592,166,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,213,72,300,941,0,568,0,0,0,0,0,0,16,115,0,0
a816914c3783b117290ee2c56aa1c952,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__unidentified;f__unidentified;g__unidentified;s__Pezizomycotina_cls_Incertae_sedis_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593,0,468
0b0819ba13fcf311ddf427fb0913fb74,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2753,135,172,0,0,0,0,409,159,41,0,208,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee40ff3499acc0236d48f1846cf68778,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella,0,0,0,0,0,0,0,0,0,0,59,0,50,93,39,0,30,51,0,60,113,14,0,0,178,71,150,0,21,0,79,16,0,42,27,0,0,50,0,0,255,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,217,125,42,43,0,0,0,566,90,0,0,16,75,136,0,119,0,7,0,85,0,451,0,0,0,76,207,0,38,98,0,0
87430ecd43cbebc11b3a691a9b52911f,k__Fungi,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,0,1505,2019,0,116,0,106,0,0,0,0,0,0,0,0,0,0
7e8afaaafd875a2a3dde5e5753715790,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;s__Hygrocybe_conica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,1767,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90c183ab2897c91c9ca136129b045691,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp,40,465,0,0,0,0,0,0,0,0,0,0,0,405,115,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,915,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,48,48,52,264,301,209,0,0,0,0,0,0,0,0,0,0
35d1b370610bf114335720ddd9191979,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,94,0,74,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,0,0,0,0,0,136,626,0,425
8746f96f94cb23417223b28e09731e36,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_breve,0,0,0,0,0,0,11,0,0,0,0,0,0,0,30,470,381,0,0,0,0,0,0,0,57,28,56,432,38,82,35,26,0,473,0,32,23,0,115,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,129,49,0,38,63,0,0,0,0,0,152,173,42,48,0,0,151,0,0,0,0,0,0,0,0,18,12,0,26,264,0,78
daa287af3c77701f6f16a8c922112d39,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;g__Thelebolus;s__Thelebolus_globosus,0,0,0,0,0,0,17,77,0,89,112,0,36,82,58,959,0,0,0,0,210,0,0,0,1748,89,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa40e58b4886cf64274bd299f7eb9675,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_nitens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1884,0,0,0,569,363,0,0,677,0,35
df1057a33f372732e838bf437126233a,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp,0,19,58,242,0,0,0,0,0,0,145,0,789,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,100,69,631,0,335,0,0,0,0,0,0,0,0,0,0
ebfeabcf2056d88f33818173425b5c17,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia,0,0,0,0,29,0,0,143,31,115,123,0,0,535,40,251,0,21,0,0,12,0,0,0,270,21,22,88,121,272,11,0,0,31,223,0,0,191,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,115,0,117,24,0,0,0,0,26,0,53,0,22,0,0,0,0,0,0,30,0,122,0,0,0,53,0,0,0,0,0,0
77537ec05809d11a10ba375e55cae792,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__Pseudeurotium_desertorum,0,0,0,0,11,273,0,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,949,0,256,0,331,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ff6466e140d5a2d3d3262d7c7950b2b,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_sp,0,0,0,0,0,0,0,0,0,0,816,0,410,364,0,0,0,0,0,0,1264,53,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06e36b2537c28dd4392d108656b1c5aa,k__Fungi,0,0,0,233,0,61,0,0,0,0,0,83,0,90,0,0,0,0,0,140,0,92,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,110,323,0,0,97,0,386,371,588,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
47133e144ca9045c875756b08424a63f,k__Fungi,530,0,0,0,0,0,0,0,0,0,54,483,45,45,20,77,17,163,93,40,23,41,112,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,31,0,27,0,0,9,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,830,58,0,0,0,145,0,0,0,0,0
13075a4ec7545fe9edb6b9802606ca72,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,16,25,29,71,82,85,32,0,26,58,6,105,1859,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
62b1cfd535db38ce255a39288f2237d7,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__unidentified;f__unidentified;g__unidentified;s__Pezizomycotina_cls_Incertae_sedis_sp,0,0,0,0,0,0,0,0,0,0,40,0,650,249,0,105,0,292,365,59,0,1063,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddfe70557aeea8fbb14fb05f7ee607c7,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp,0,0,0,0,32,762,0,328,466,417,0,0,0,0,33,147,208,19,282,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0
a4582b3856bb742b5d7a4eb569ba49a9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_herbarum,0,0,0,0,0,0,0,23,10,51,18,0,40,59,34,40,28,26,8,0,61,0,0,0,113,0,34,31,38,24,25,174,0,56,191,5,14,365,236,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,62,96,53,0,0,0,0,118,199,89,92,75,14,0,11,0,143,34,73,0,41,0,0,0,199,23,0,40,19,0,3
4e602def36e9271d7bbcf6854720dbb1,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp,0,99,2203,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b1a0d116cb745803b7c41918140a538,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__unidentified;f__unidentified;g__unidentified;s__Pezizomycotina_cls_Incertae_sedis_sp,0,0,0,0,0,0,0,0,0,0,44,0,593,203,0,94,0,264,417,46,0,1054,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97f59fabbde58a0d8f5cb1168bb1ae2a,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_antarctica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,52,58,98,239,0,8,881,191,0,121,99,94,90,0,0,146,283,0,0,0,0,366,0,0,0,0,0,0,37,0,0
9c98cb1e8aa05b3a05748c5e8cd6a0f0,k__Fungi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,340,0,657,787,0,0,0,0,0,412,502,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f463c23fc59d0ea7702cdb363126b35,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,302,140,0,0,0,816,142,174,98,111,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b57f4c75a608b9366812a380ba22401,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae,0,0,0,0,47,0,0,16,760,57,103,0,0,131,32,16,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,34,0,0,0,79,1161,31,0,0,122,0,0,0,136,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
a1e4690d292e9a8a3fd3f093f02409ae,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Podila,0,14,7,0,0,0,0,0,0,0,0,11,0,0,20,435,0,0,0,0,0,0,0,0,171,22,139,18,0,0,161,369,0,141,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,0,0,0,0,0,0,160,65,0,0,135,0,15,0,101,0,218,89,49,0,0,0,0,0,0,0,0,0,429,0,0,0,25,0,0,0,0,0
c116f5c2fc25348d70e5b32d5cbe6e6b,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcd10c0adba732f60a0571dbd1e5bf9a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__Sporormiella_intermedia,0,0,0,0,0,0,0,30,12,0,75,0,0,1818,34,0,0,0,0,0,376,17,0,55,19,0,0,0,0,48,0,0,0,0,0,0,0,68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83babfaa87aa3320396650e92646f86a,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Cadophora,0,0,0,0,0,0,0,0,0,0,44,0,193,104,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,3,694,41,0,128,684,32,55,0,0,0,0,0,114,0,200,0,0,0,0,0,0,0,371,0,0
d4601a7a43bf5ea0cb615db95ef42e8e,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales,29,0,337,179,12,65,0,81,176,0,0,357,0,0,0,23,43,0,0,10,0,42,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,680,255,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
3653896dee31dd6b2e385a14ee52f4fc,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Podila;s__Podila_humilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1251,33,115,609,493,0,94,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7704f32ce5bf4e2e1d2613498f222d20,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_scyphoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,2267,0,0,0,0,0,0,0,0,0,0
a952ae2e798ac3eea1a00fab6a7d9c06,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Cadophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,79,0,0,0,0,0,0,76,0,0,0,0,226,206,36,606,0,0,1101,0,0,0,0,0,0,0,0,143
7cc7dc3049992eca86e6e24559ee0ba1,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Limnoperdaceae;g__unidentified;s__Limnoperdaceae_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2463,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279355a3008f2cd4211218f3170f9f40,k__Fungi,0,0,0,0,0,0,0,0,36,0,43,0,164,0,22,232,135,11,104,63,0,140,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,604,0,135,0,134,145,13,0,0,0,0,0,43,0,10
6b0cb42b4dafcd143eae250a56302c47,k__Fungi;p__Ascomycota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,81,134,692,75,0,0,70,189,0,51,380,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,288,60,0,0,30,0,12
eaf3dacec3e9db3617bfc0088e7e4599,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,20,66,0,10,178,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,54,0,0,0,1215,238,65,269,62,0,0
2c4846725d66aa3d7d2c2d17d7cd83ad,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae;g__unidentified;s__Stephanosporaceae_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,729,0,658,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b377acef39a1cb6c46eff64a5db8becd,k__Fungi;p__Ascomycota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,77,0,150,229,0,0,1212,10,0,257,136,76,68,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,57
ebe6339602f72106028a25f91996622e,k__Fungi;p__Basidiomycota;c__Agaricomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1710,0,0
cd253384173c3b709a19167a2570944b,k__Fungi,0,0,0,0,0,148,0,92,505,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
